371|18332|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1262.21|1228.66|238.95|'Д'|164.66|'Д'|207.36|'Д'|134.46|'Д'|32.84|'Д'|13.99|'Д'|4.87|'Д'|10.4|'Д'|13.54|'Д'|126.53|'Д'|138.92|'Д'|151.28|'Д'||0.33||'зависимая'|1|'разгружен'
372|18333|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||80|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||615.68|658.26|114.45|'Д'|83.19|'Д'|110.53|'Д'|66.84|'Д'|13.91|'Д'|9.71|'Д'|5.06|'Д'|9.11|'Д'|4.56|'Д'|80.61|'Д'|60.59|'Д'|78.967552|'Д'||0.43||'зависимая'|0|'разгружен'
373|18462|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'нет'|'нет'||'нет'||'нет'||118.73|128.81|26.3|'Р'|18.2|'Р'|21.1|'Р'|12.6|'Р'|4.4|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|14.2|'Р'|12.9|'Р'|15.3|'Р'||0.25||'зависимая'|0|'не разгружен'
374|18334|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||80|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||900.86|1008.29|183.89|'Д'|124.83|'Д'|172.01|'Д'|104.47|'Д'|24.7|'Д'|13.61|'Д'|6.39|'Д'|9.99|'Д'|6.08|'Д'|95.79|'Д'|96.89|'Д'|113.93|'Д'||0.06||'зависимая'|0|'разгружен'
375|18335|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||80|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1905.58|2243.12|383.89|'Д'|326.47|'Д'|360.59|'Д'|212.69|'Д'|89.2|'Д'|46.27|'Д'|17.82|'Д'|19.28|'Д'|27.25|'Д'|127.25|'Д'|157.55|'Д'|270.465433|'Д'||0.25||'зависимая'|1|'разгружен'
376|18328|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|2||150|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1179.67|1075.48|216.77|'Д'|150.8|'Д'|178.78|'Д'|98.73|'Д'|35.62|'Д'|14.06|'Д'|5.66|'Д'|11.58|'Д'|11.9|'Д'|114.19|'Д'|106.19|'Д'|129.2|'Д'||0.43||'зависимая'|0|'разгружен'
377|18329|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||80|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||911.63|845.67|140.03|'Д'|115.47|'Д'|149.05|'Д'|84.35|'Д'|27.35|'Д'|10.09|'Д'|4.3|'Д'|12.37|'Д'|9.63|'Д'|89.62|'Д'|74.15|'Д'|102.338067|'Д'||0.36||'зависимая'|0|'разгружен'
378|18330|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1075.44|1113.77|245.54|'Д'|226.62|'Д'|270.5|'Д'|160.51|'Д'|57.88|'Д'|19.58|'Д'|11.87|'Д'|12.13|'Д'|11.09|'Д'|124.81|'Д'|118.38|'Д'|130.95|'Д'||0.29||'зависимая'|1|'разгружен'
379|18331|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||987.76|1009.63|186.12|'Д'|136.57|'Д'|162.84|'Д'|112.71|'Д'|30.67|'Д'|12.44|'Д'|4.97|'Д'|12.05|'Д'|13.72|'Д'|101.19|'Д'|103.64|'Д'|121.76|'Д'||0.43||'зависимая'|1|'разгружен'
380|18463|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'нет'|'нет'||'нет'||'нет'||312.06|333.9|60.76|'Д'|44.08|'Д'|58.57|'Д'|35.52|'Д'|7.96|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|42.85|'Д'|32.09|'Д'|49.09|'Д'||0.36||'зависимая'|0|'не разгружен'
381|18348|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||856.71|926.39|108.44|'Р'|107.82|'Р'|107.92|'Р'|108.3|'Р'|109.38|'Р'|35.29|'Р'|26.75|'Р'||'Р'|16.23|'Р'|89.61|'Р'|95.62|'Р'|95.85|'Р'||0.17||'зависимая'|0|'не разгружен'
382|18349|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|3||125|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1397.9|1083.59|191.58|'Д'|132.37|'Д'|188.93|'Д'|100.59|'Д'|42.18|'Д'|16.08|'Д'|7.86|'Д'|12.99|'Д'|18.68|'Д'|100.44|'Д'|113.18|'Д'|140.85|'Д'||0.25||'зависимая'|2|'разгружен'
383|18464|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||1118.09|1155.93|131.39|'Р'|141.26|'Р'|139.59|'Р'|138.86|'Р'|126.83|'Р'|35.84|'Р'|26.37|'Р'||'Р'|16.76|'Р'|115.1|'Р'|115.85|'Р'|116.46|'Р'||0.37||'зависимая'|0|'не разгружен'
384|18350|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||721.03|620.58|80.45|'Д'|79.03|'Д'|80.87|'Д'|71.52|'Д'|19.48|'Д'|11.65|'Д'|6.98|'Д'|10.36|'Д'|11.76|'Д'|64.79|'Д'|66.34|'Д'|56.44|'Д'||0.28||'зависимая'|0|'не разгружен'
385|18344|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||174.03|211.07|28.47|'Р'|28.21|'Р'|28.11|'Р'|28.37|'Р'|28.05|'Р'|17.98|'Р'|9.44|'Р'||'Д'|0.59|'Д'|16.03|'Д'|16.39|'Д'|21.37|'Д'||0.2||'зависимая'|0|'не разгружен'
386|18345|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||508.22|561.8|61.04|'Р'|67.03|'Р'|63.04|'Р'|62.84|'Р'|65.44|'Р'|29.98|'Р'|14.31|'Р'||'Д'|4.33|'Д'|44.45|'Д'|45.77|'Д'|59.98|'Д'||0.07||'зависимая'|0|'не разгружен'
387|18346|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||50|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||789.19|677.48|129.09|'Д'|80.27|'Д'|110.04|'Д'|64.56|'Д'|18.35|'Д'|12.38|'Д'|5.62|'Д'|6.52|'Д'|10.56|'Д'|68.54|'Д'|97.12|'Д'|119.93|'Д'||0.14||'зависимая'|1|'разгружен'
388|18347|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||125|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1291.93|1072.28|189.64|'Д'|149.16|'Д'|192.63|'Д'|108.33|'Д'|40.5|'Д'|15.74|'Д'|8.86|'Д'|12.19|'Д'|15.22|'Д'|114.91|'Д'|114.45|'Д'|155.12|'Д'||0.22||'зависимая'|0|'разгружен'
389|18351|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||215.16|223.64|36.58|'Д'|22.08|'Д'|31.48|'Д'|16.77|'Д'|5.29|'Д'|3.16|'Д'|1.09|'Д'|2.67|'Д'|2.93|'Д'|15.94|'Д'|15.76|'Д'|22.27|'Д'||0.35||'зависимая'|0|'не разгружен'
390|18352|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||503.75|479.72|83.96|'Д'|57.46|'Д'|77.25|'Д'|45.53|'Д'|20.63|'Д'|6.69|'Д'|2.45|'Д'|6.29|'Д'|6.99|'Д'|49.37|'Д'|47.16|'Д'|59.25|'Д'||0.04||'зависимая'|0|'не разгружен'
391|18353|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||675.21|748.64|154.41|'Д'|93.42|'Д'|133.11|'Д'|71.07|'Д'|22.15|'Д'|14.37|'Д'|3.95|'Д'|11.39|'Д'|13.49|'Д'|67.23|'Д'|66.81|'Д'|94.08|'Д'||0.15||'зависимая'|0|'не разгружен'
392|18354|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'нет'|'нет'|'нет'|'нет'||'нет'||187.52|160.3|32.1|'Д'|21.78|'Д'|31.75|'Д'|12.05|'Д'|9.94|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|17.3|'Д'|18.2|'Д'|25.18|'Д'||0.16||'зависимая'|0|'не разгружен'
393|18355|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||614.51|698.66|139.94|'Д'|84.65|'Д'|120.65|'Д'|64.42|'Д'|20.44|'Д'|10.39|'Д'|3.61|'Д'|9.15|'Д'|9.74|'Д'|61.4|'Д'|60.81|'Д'|85.57|'Д'||0.07||'зависимая'|0|'не разгружен'
394|18313|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||80|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||358.15|341.3|63.57|'Д'|41.17|'Д'|62.57|'Д'|33.05|'Д'|14.79|'Д'|4.4|'Д'|1.79|'Д'|3.22|'Д'|3.87|'Д'|37.47|'Д'|32.07|'Д'|44.79|'Д'||0.17||'зависимая'|0|'разгружен'
395|18312|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||150|6.4|'150/70'|'нет'|'нет'|'да'|'нет'||'нет'||382.08|421.3|74.7|'Д'|45.3|'Д'|64.4|'Д'|34.5|'Д'|11.6|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|34|'Д'|33.3|'Д'|45.8|'Д'||0.13||'зависимая'|1|'разгружен'
396|18465|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'нет'|'нет'||'нет'||'нет'||339.9|375.71|99.7|'Д'|60.3|'Д'|86|'Д'|45.9|'Д'|15.5|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|45.3|'Д'|44.4|'Д'|61.1|'Д'||0.14||'зависимая'|0|'не разгружен'
397|18110|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'нет'|'нет'||'нет'||'нет'||956|930.9|171.27|'Д'|114.95|'Д'|127.1|'Д'|71.54|'Д'|27.89|'Д'|5.9|'Д'|3.85|'Д'|3.94|'Д'|3.07|'Д'|111.82|'Д'|99.3|'Д'|109.48|'Д'||0.05||'зависимая'|1|'не разгружен'
398|18361|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0||150|6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||2521.43|2943.82|341.58|'Р'|335.7|'Р'|341.67|'Р'|339.19|'Р'|342.08|'Р'|88.2|'Р'|72.17|'Р'||'Р'|54.54|'Р'|323.08|'Р'|323.82|'Р'|307.95|'Р'||0.84||'зависимая'|0|'отсутствует'
399|18362|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'нет'|'нет'|'нет'|'нет'||'нет'||250.82|236.89|54.24|'Р'|41.97|'Р'|52.23|'Р'|34.08|'Р'|3.18|'Р'|0|'Р'|0.87|'Р'|0|'Р'|3.48|'Р'|33.88|'Р'|23.76|'Р'|39.46|'Р'||0.84||'зависимая'|0|'отсутствует'
400|18466|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'нет'|'нет'||'нет'||'нет'||472.24|339.01||'Р'||'Р'||'Р'||'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'||'Р'||'Р'||'Р'||0.11||'зависимая'|0|'не разгружен'
401|18363|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|2||100|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1808.9|1865.04|464.04|'Д'|270.06|'Д'|342.52|'Д'|214.13|'Д'|78.51|'Д'|31.23|'Д'|11.82|'Д'|29.04|'Д'|29.69|'Д'|227.79|'Д'|210.59|'Д'|284.16|'Д'||0.29||'зависимая'|2|'разгружен'
402|18365|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||1146.13|1280.68|253.93|'Д'|162.88|'Д'|210|'Д'|151.67|'Д'|48.57|'Д'|22.43|'Д'|7.09|'Д'|22.67|'Д'|25.16|'Д'|149.42|'Д'|126.34|'Д'|176.23|'Д'||0.74||'зависимая'|0|'не разгружен'
403|18366|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||125|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1999.41|1808.57|305.48|'Д'|226.39|'Д'|314.77|'Д'|171.26|'Д'|71.7|'Д'|32.05|'Д'|11.49|'Д'|22.5|'Д'|29.45|'Д'|161.14|'Д'|197.89|'Д'|199.73|'Д'||0.25||'зависимая'|1|'разгружен'
404|18367|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||80|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||844.97|789.31|136.78|'Д'|96.98|'Д'|121.4|'Д'|81.77|'Д'|27.97|'Д'|18.02|'Д'|4.54|'Д'|14.69|'Д'|16.66|'Д'|79.48|'Д'|70.78|'Д'|93.21|'Д'||0.7||'зависимая'|1|'разгружен'
405|18370|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'нет'|'нет'|'да'|'нет'||'нет'||1154.61|1198.66|279.92|'Д'|173.4|'Д'|234.7|'Д'|141.6|'Д'|18.9|'Д'|0|'Д'|0.25|'Д'|0|'Д'|0|'Д'|144.1|'Д'|96.07|'Д'|136.5|'Д'||0.21||'зависимая'|'АУУ'|'разгружен'
406|18358|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'нет'|'нет'|'да'|'нет'||'нет'||705.16|724.44|200.6|'Д'|120.64|'Д'|153.82|'Д'|81.19|'Д'|0|'Д'|0|'Д'|0.15|'Д'|0|'Д'|0|'Д'|81.35|'Д'|88.51|'Д'|106.96|'Д'||0.64||'зависимая'|'АУУ'|'разгружен'
407|18359|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||594.41|629.37|97.07|'Д'|58.87|'Д'|83.77|'Д'|44.76|'Д'|14.22|'Д'|6.74|'Д'|2.5|'Д'|6.2|'Д'|6.35|'Д'|42.74|'Д'|42.3|'Д'|59.33|'Д'||0.32||'зависимая'|0|'не разгружен'
408|18108|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'нет'|'нет'||'нет'||'нет'||610.31|579.16|114.98|'Д'|79.81|'Д'|97.44|'Д'|52.4|'Д'|12.77|'Д'|0|'Д'|0.07|'Д'|0|'Д'|0|'Д'|69.84|'Д'|64.45|'Д'|69.67|'Д'||0.12||'зависимая'|0|'не разгружен'
409|18375|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||877.09|832.23|159.21|'Д'|96.25|'Д'|140.19|'Д'|83.11|'Д'|28.3|'Д'|12.71|'Д'|5.34|'Д'|10.99|'Д'|12.55|'Д'|90.31|'Д'|84.66|'Д'|106.5|'Д'||0.28||'зависимая'|1|'разгружен'
410|18376|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||663.14|672.39|114.54|'Д'|78.84|'Д'|104.93|'Д'|66.21|'Д'|22.71|'Д'|9.39|'Д'|2.93|'Д'|8.57|'Д'|8.65|'Д'|64.72|'Д'|65.37|'Д'|78.563951|'Д'||0.28||'зависимая'|1|'разгружен'
411|18377|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||125|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1690.96|1299.18|227.51|'Д'|161.77|'Д'|210.49|'Д'|133.17|'Д'|46.73|'Д'|25.16|'Д'|8.52|'Д'|23.92|'Д'|25.21|'Д'|136.18|'Д'|132.4|'Д'|167.07|'Д'||0.215||'зависимая'|0|'разгружен'
412|18378|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||707.76|715.92|121.44|'Д'|83.51|'Д'|111.3|'Д'|70.21|'Д'|23.86|'Д'|11.16|'Д'|3.4|'Д'|10.23|'Д'|10.21|'Д'|68.35|'Д'|69.1|'Д'|83.193539|'Д'||0.4||'зависимая'|0|'не разгружен'
413|18379|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||636.79|482.17|86.79|'Д'|61.77|'Д'|80.27|'Д'|50.86|'Д'|18.4|'Д'|5.38|'Д'|1.68|'Д'|5.12|'Д'|5.32|'Д'|52.93|'Д'|51.13|'Д'|63.89|'Д'||0.215||'зависимая'|0|'не разгружен'
414|18380|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||50|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||352.55|369.4|70.82|'Д'|41.48|'Д'|58.71|'Д'|38.58|'Д'|5.96|'Д'|4.06|'Д'|1.03|'Д'|3.86|'Д'|4.21|'Д'|32.56|'Д'|23.55|'Д'|42.804239|'Д'||0.2||'зависимая'|0|'разгружен'
415|18381|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||917.18|940.57|168.51|'Д'|121.36|'Д'|156.26|'Д'|80.16|'Д'|26.77|'Д'|9.8|'Д'|4.46|'Д'|11.31|'Д'|12.07|'Д'|119.06|'Д'|86.26|'Д'|128.88|'Д'||0.17||'зависимая'|1|'разгружен'
416|18382|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||678.49|654.34|117.04|'Д'|89.46|'Д'|111.4|'Д'|67.56|'Д'|20.18|'Д'|9.14|'Д'|3.05|'Д'|6.39|'Д'|8|'Д'|77.73|'Д'|61.68|'Д'|84.79|'Д'||0.32||'зависимая'|0|'отсутствует'
417|18383|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||920.64|992.7|190.15|'Д'|123.69|'Д'|182.72|'Д'|92.86|'Д'|28.58|'Д'|11.32|'Д'|5.18|'Д'|9.85|'Д'|9.8|'Д'|96.47|'Д'|103.1|'Д'|124.252181|'Д'||0.24||'зависимая'|1|'разгружен'
418|18372|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||125|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1977.34|1732.73|275.49|'Д'|208.91|'Д'|268.2|'Д'|159.89|'Д'|64.69|'Д'|28.71|'Д'|11.88|'Д'|26.85|'Д'|30.13|'Д'|182.09|'Д'|155.69|'Д'|204.01|'Д'||0.33||'зависимая'|1|'разгружен'
419|18384|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||1028.51|990.08|178.14|'Д'|136.32|'Д'|169.55|'Д'|102.81|'Д'|30.7|'Д'|12.58|'Д'|3.69|'Д'|8.75|'Д'|10.98|'Д'|118.47|'Д'|94.01|'Д'|129.05|'Д'||0.54||'зависимая'|1|'разгружен'
420|18385|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||201.82|210.74|21.42|'Р'|21.68|'Р'|23.58|'Р'|22.02|'Р'|21.66|'Р'|7.98|'Р'|9.46|'Р'||'Р'|2.51|'Р'|17.48|'Р'|17.77|'Р'|17.23|'Р'||0.38||'зависимая'|0|'отсутствует'
421|18386|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||80|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||444.64|344.14|68.12|'Д'|45.53|'Д'|61.62|'Д'|35.34|'Д'|7.98|'Д'|2.81|'Д'|1.22|'Д'|3.42|'Д'|3.1|'Д'|37.24|'Д'|26.38|'Д'|48.17|'Д'||0.16||'зависимая'|1|'разгружен'
422|18387|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'нет'|'нет'|'нет'|'нет'||'нет'||446.61|307.98|62.1|'Д'|41.6|'Д'|56.4|'Д'|32.3|'Д'|7.66|'Д'|0.33|'Д'|0.06|'Д'|0.3|'Д'|0.29|'Д'|34.79|'Д'|24.27|'Д'|44.39|'Д'||0.14||'зависимая'|0|'не разгружен'
423|18388|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||50|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||582.34|578.5|89.33|'Д'|66.71|'Д'|86.17|'Д'|52.13|'Д'|16.73|'Д'|9.17|'Д'|3.28|'Д'|8.02|'Д'|8.23|'Д'|45.82|'Д'|48.15|'Д'|62|'Д'||0.18||'зависимая'|1|'разгружен'
424|18373|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||646.25|675.12|75.92|'Р'|74.66|'Р'|75.55|'Р'|75.95|'Р'|75.85|'Р'|19.83|'Р'|18.35|'Р'|3.93|'Р'|12.58|'Р'|72.58|'Р'|73.14|'Р'|73.46|'Р'||0.15||'зависимая'|0|'отсутствует'
425|18389|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||346.78|343.14|57.87|'Д'|41.97|'Д'|53.97|'Д'|33.86|'Д'|9.04|'Д'|4.3|'Д'|1.3|'Д'|3.67|'Д'|3.99|'Д'|38.69|'Д'|35.6|'Д'|46.11|'Д'||0.21||'зависимая'|0|'не разгружен'
426|18390|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|0|||6.4|'150/70'|'да'|'нет'|'нет'|'нет'||'нет'||503.52|499|84.98|'Д'|61.29|'Д'|78.46|'Д'|48.96|'Д'|13.12|'Д'|5.9|'Д'|1.8|'Д'|5.14|'Д'|5.22|'Д'|56.36|'Д'|51.98|'Д'|66.9|'Д'||0.2535||'зависимая'|0|'не разгружен'
427|18391|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1|||6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||674.64|693.25|115.96|'Д'|98.15|'Д'|111.35|'Д'|77.71|'Д'|0.46|'Д'|11.27|'Д'|5.24|'Д'|10.32|'Д'|11.5|'Д'|67.11|'Д'|86.48|'Д'|84.983056|'Д'||0.1323||'зависимая'|1|'разгружен'
430|18392|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'отопление'|'Гкал'|1||40|6.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||287.1|257.67|41.17|'Д'|32.37|'Д'|43.87|'Д'|25.65|'Д'|9.02|'Д'|7.62|'Д'|1.56|'Д'|5.55|'Д'|5.81|'Д'|28.79|'Д'|26.15|'Д'|33.04|'Д'||0.35||'зависимая'|1|'разгружен'
